timestamp,cash,btc_holdings,btc_value,portfolio_value,price,returns
2025-02-18 12:00:00,10000.0,0.0,0.0,10000.0,95542.0,0.0
2025-02-18 16:00:00,10000.0,0.0,0.0,10000.0,94101.8,0.0
2025-02-18 20:00:00,10000.0,0.0,0.0,10000.0,95656.6,0.0
2025-02-19 00:00:00,10000.0,0.0,0.0,10000.0,95719.8,0.0
2025-02-19 04:00:00,10000.0,0.0,0.0,10000.0,95684.8,0.0
2025-02-19 08:00:00,10000.0,0.0,0.0,10000.0,96437.2,0.0
2025-02-19 12:00:00,10000.0,0.0,0.0,10000.0,95940.2,0.0
2025-02-19 16:00:00,10000.0,0.0,0.0,10000.0,96206.3,0.0
2025-02-19 20:00:00,10000.0,0.0,0.0,10000.0,96644.3,0.0
2025-02-20 00:00:00,10000.0,0.0,0.0,10000.0,97067.2,0.0
2025-02-20 04:00:00,10000.0,0.0,0.0,10000.0,96862.7,0.0
2025-02-20 08:00:00,10000.0,0.0,0.0,10000.0,97203.4,0.0
2025-02-20 12:00:00,10000.0,0.0,0.0,10000.0,96907.3,0.0
2025-02-20 16:00:00,10000.0,0.0,0.0,10000.0,98422.9,0.0
2025-02-20 20:00:00,10000.0,0.0,0.0,10000.0,98307.9,0.0
2025-02-21 00:00:00,10000.0,0.0,0.0,10000.0,98163.9,0.0
2025-02-21 04:00:00,10000.0,0.0,0.0,10000.0,98173.9,0.0
2025-02-21 08:00:00,10000.0,0.0,0.0,10000.0,98623.8,0.0
2025-02-21 12:00:00,10000.0,0.0,0.0,10000.0,98110.0,0.0
2025-02-21 16:00:00,10000.0,0.0,0.0,10000.0,95272.4,0.0
2025-02-21 20:00:00,10000.0,0.0,0.0,10000.0,96172.9,0.0
2025-02-22 00:00:00,10000.0,0.0,0.0,10000.0,96282.1,0.0
2025-02-22 04:00:00,10000.0,0.0,0.0,10000.0,96287.3,0.0
2025-02-22 08:00:00,10000.0,0.0,0.0,10000.0,96569.8,0.0
2025-02-22 12:00:00,10000.0,0.0,0.0,10000.0,96581.4,0.0
2025-02-22 16:00:00,10000.0,0.0,0.0,10000.0,96643.9,0.0
2025-02-22 20:00:00,10000.0,0.0,0.0,10000.0,96552.1,0.0
2025-02-23 00:00:00,10000.0,0.0,0.0,10000.0,96418.1,0.0
2025-02-23 04:00:00,10000.0,0.0,0.0,10000.0,96509.1,0.0
2025-02-23 08:00:00,10000.0,0.0,0.0,10000.0,96113.0,0.0
2025-02-23 12:00:00,10000.0,0.0,0.0,10000.0,95451.7,0.0
2025-02-23 16:00:00,10000.0,0.0,0.0,10000.0,95763.9,0.0
2025-02-23 20:00:00,10000.0,0.0,0.0,10000.0,96264.7,0.0
2025-02-24 00:00:00,10000.0,0.0,0.0,10000.0,95428.0,0.0
2025-02-24 04:00:00,10000.0,0.0,0.0,10000.0,95868.4,0.0
2025-02-24 08:00:00,10000.0,0.0,0.0,10000.0,95823.1,0.0
2025-02-24 12:00:00,10000.0,0.0,0.0,10000.0,94338.1,0.0
2025-02-24 16:00:00,10000.0,0.0,0.0,10000.0,93940.1,0.0
2025-02-24 20:00:00,10000.0,0.0,0.0,10000.0,91534.5,0.0
2025-02-25 00:00:00,10000.0,0.0,0.0,10000.0,92162.9,0.0
2025-02-25 04:00:00,10000.0,0.0,0.0,10000.0,89310.6,0.0
2025-02-25 08:00:00,10000.0,0.0,0.0,10000.0,89252.3,0.0
2025-02-25 12:00:00,10000.0,0.0,0.0,10000.0,87241.6,0.0
2025-02-25 16:00:00,10000.0,0.0,0.0,10000.0,87928.4,0.0
2025-02-25 20:00:00,10000.0,0.0,0.0,10000.0,88680.7,0.0
2025-02-26 00:00:00,10000.0,0.0,0.0,10000.0,88895.6,0.0
2025-02-26 04:00:00,10000.0,0.0,0.0,10000.0,88718.1,0.0
2025-02-26 08:00:00,10000.0,0.0,0.0,10000.0,88611.9,0.0
2025-02-26 12:00:00,10000.0,0.0,0.0,10000.0,87559.9,0.0
2025-02-26 16:00:00,5676.881859695458,0.05155523868605759,4323.118140304542,10000.0,83854.1,0.0
2025-02-26 20:00:00,1434.1405037638979,0.10191179571517858,8586.476436186656,10020.616939950554,84254.0,0.0020616939950555135
2025-02-27 00:00:00,1434.1405037638979,0.10191179571517858,8684.311760073228,10118.452263837125,85214.0,0.009763403238828294
2025-02-27 04:00:00,1434.1405037638979,0.10191179571517858,8791.920425168884,10226.060928932782,86269.9,0.010634893785114174
2025-02-27 08:00:00,1434.1405037638979,0.10191179571517858,8834.733570548831,10268.87407431273,86690.0,0.004186670280715399
2025-02-27 12:00:00,1434.1405037638979,0.10191179571517858,8713.417768929483,10147.55827269338,85499.6,-0.011813934102358536
2025-02-27 16:00:00,1434.1405037638979,0.10191179571517858,8573.258476282397,10007.398980046295,84124.3,-0.013812120007652307
2025-02-27 20:00:00,1434.1405037638979,0.10191179571517858,8633.70236232107,10067.842866084968,84717.4,0.00603991967934836
2025-02-28 00:00:00,1434.1405037638979,0.10191179571517858,8199.303333085121,9633.44383684902,80454.9,-0.0431471800875326
2025-02-28 04:00:00,1434.1405037638979,0.10191179571517858,8073.055000553159,9507.195504317056,79216.1,-0.013105212909328312
2025-02-28 08:00:00,1434.1405037638979,0.10191179571517858,8206.131423398037,9640.271927161935,80521.9,0.013997442545959027
2025-02-28 12:00:00,1434.1405037638979,0.10191179571517858,8560.305487046999,9994.445990810897,83997.2,0.03673901175453964
2025-02-28 16:00:00,1434.1405037638979,0.10191179571517858,8605.77853029511,10039.919034059008,84443.4,0.004549831305298957
2025-02-28 20:00:00,1434.1405037638979,0.10191179571517858,8595.179703540733,10029.32020730463,84339.4,-0.0010556685485633155
2025-03-01 00:00:00,1434.1405037638979,0.10191179571517858,8696.255822531046,10130.396326294944,85331.2,0.010078062809949717
2025-03-01 04:00:00,1434.1405037638979,0.10191179571517858,8635.608112900945,10069.748616664843,84736.1,-0.005986706509465978
2025-03-01 08:00:00,1434.1405037638979,0.10191179571517858,8623.888256393699,10058.028760157596,84621.1,-0.001163867833587351
2025-03-01 12:00:00,1434.1405037638979,0.10191179571517858,8641.101158689991,10075.24166245389,84790.0,0.001711359423078651
2025-03-01 16:00:00,1434.1405037638979,0.10191179571517858,8711.420297733464,10145.560801497362,85480.0,0.00697939974040751
2025-03-01 20:00:00,1434.1405037638979,0.10191179571517858,8770.131683244981,10204.272187008879,86056.1,0.0057869039139613054
2025-03-02 00:00:00,1434.1405037638979,0.10191179571517858,8750.06525066866,10184.205754432558,85859.2,-0.0019664736699073204
2025-03-02 04:00:00,1434.1405037638979,0.10191179571517858,8788.221026984424,10222.361530748321,86233.6,0.003746563770979927
2025-03-02 08:00:00,1434.1405037638979,0.10191179571517858,8773.82089024987,10207.961394013768,86092.3,-0.0014086898307439366
2025-03-02 12:00:00,1434.1405037638979,0.10191179571517858,8909.934284607061,10344.07478837096,87427.9,0.013334042822400471
2025-03-02 16:00:00,1434.1405037638979,0.10191179571517858,9531.198782466361,10965.339286230259,93524.0,0.0600599387156151
2025-03-02 20:00:00,1434.1405037638979,0.10191179571517858,9607.174026172028,11041.314529935926,94269.5,0.006928672403331282
2025-03-03 00:00:00,1434.1405037638979,0.10191179571517858,9448.650227937067,10882.790731700965,92714.0,-0.014357330171616889
2025-03-03 04:00:00,1434.1405037638979,0.10191179571517858,9412.970908257183,10847.11141202108,92363.9,-0.0032785082943801447
2025-03-03 08:00:00,1434.1405037638979,0.10191179571517858,9451.513949396664,10885.654453160561,92742.1,0.0035533000146716898
2025-03-03 12:00:00,1434.1405037638979,0.10191179571517858,9175.220880033243,10609.36138379714,90031.0,-0.025381392598145647
2025-03-03 16:00:00,1434.1405037638979,0.10191179571517858,8722.406389311562,10156.54689307546,85587.8,-0.042680654785992034
2025-03-03 20:00:00,1434.1405037638979,0.10191179571517858,8786.804453023982,10220.94495678788,86219.7,0.006340547076716163
2025-03-04 00:00:00,1434.1405037638979,0.10191179571517858,8558.562795340269,9992.703299104167,83980.1,-0.022330778479746627
2025-03-04 04:00:00,1434.1405037638979,0.10191179571517858,8478.215535598421,9912.35603936232,83191.7,-0.0080405929543661
2025-03-04 08:00:00,1434.1405037638979,0.10191179571517858,8554.465941152519,9988.606444916417,83939.9,0.007692460324397521
2025-03-04 12:00:00,1434.1405037638979,0.10191179571517858,8456.661190804662,9890.80169456856,82980.2,-0.009791631183710736
2025-03-04 16:00:00,1434.1405037638979,0.10191179571517858,8989.3541470079,10423.494650771798,88207.2,0.05385740940451389
2025-03-04 20:00:00,1434.1405037638979,0.10191179571517858,8894.647515249784,10328.788019013682,87277.9,-0.009085880976693717
2025-03-05 00:00:00,1434.1405037638979,0.10191179571517858,8851.233090275118,10285.373594039016,86851.9,-0.004203244842932885
2025-03-05 04:00:00,1434.1405037638979,0.10191179571517858,8929.266952254231,10363.407456018129,87617.6,0.007586876768806761
2025-03-05 08:00:00,1434.1405037638979,0.10191179571517858,9152.219387740328,10586.359891504226,89805.3,0.021513429480824575
2025-03-05 12:00:00,1434.1405037638979,0.10191179571517858,9003.102048249879,10437.242552013777,88342.1,-0.014085799181087655
2025-03-05 16:00:00,1434.1405037638979,0.10191179571517858,9146.12506235656,10580.265566120457,89745.5,0.013703141743993008
2025-03-05 20:00:00,1434.1405037638979,0.10191179571517858,9234.095324417902,10668.2358281818,90608.7,0.00831456086915594
2025-03-06 00:00:00,1434.1405037638979,0.10191179571517858,9336.506487932085,10770.646991695983,91613.6,0.009599634387875922
2025-03-06 04:00:00,1434.1405037638979,0.10191179571517858,9309.75464155685,10743.895145320748,91351.1,-0.0024837733885308966
2025-03-06 08:00:00,1434.1405037638979,0.10191179571517858,9310.671847718288,10744.812351482185,91360.1,8.536998444519384e-05
2025-03-06 12:00:00,1434.1405037638979,0.10191179571517858,9255.884066341807,10690.024570105705,90822.5,-0.005098998436107949
2025-03-06 16:00:00,1434.1405037638979,0.10191179571517858,9022.006686355044,10456.147190118942,88527.6,-0.021878095644493945
2025-03-06 20:00:00,1434.1405037638979,0.10191179571517858,9164.92778866601,10599.068292429907,89930.0,0.013668619971802354
2025-03-07 00:00:00,1434.1405037638979,0.10191179571517858,8865.113476851526,10299.253980615424,86988.1,-0.02828685536714748
2025-03-07 04:00:00,1434.1405037638979,0.10191179571517858,9005.140284164181,10439.280787928079,88362.1,0.013595820394001867
2025-03-07 08:00:00,1434.1405037638979,0.10191179571517858,9067.948523863446,10502.089027627344,88978.4,0.006016529392704584
2025-03-07 12:00:00,1434.1405037638979,0.10191179571517858,9014.291963419404,10448.432467183302,88451.9,-0.005109132126274174
2025-03-07 16:00:00,1434.1405037638979,0.10191179571517858,8950.107914477985,10384.248418241883,87822.1,-0.006142935712415198
2025-03-07 20:00:00,1434.1405037638979,0.10191179571517858,8845.648323869927,10279.788827633825,86797.1,-0.010059427163217172
2025-03-08 00:00:00,1434.1405037638979,0.10191179571517858,8755.864031844856,10190.004535608754,85916.1,-0.008734059962760665
2025-03-08 04:00:00,1434.1405037638979,0.10191179571517858,8784.001878641815,10218.142382405713,86192.2,0.0027613183780863526
2025-03-08 08:00:00,1434.1405037638979,0.10191179571517858,8760.521400909038,10194.661904672936,85961.8,-0.0022979203904232026
2025-03-08 12:00:00,1434.1405037638979,0.10191179571517858,8804.985517379571,10239.12602114347,86398.1,0.00436150966910942
2025-03-08 16:00:00,1434.1405037638979,0.10191179571517858,8787.833762160706,10221.974265924604,86229.8,-0.0016751190661632442
2025-03-08 20:00:00,1434.1405037638979,0.10191179571517858,8787.640129748846,10221.780633512744,86227.9,-1.8942760647067125e-05
2025-03-09 00:00:00,1434.1405037638979,0.10191179571517858,8776.195435090034,10210.335938853932,86115.6,-0.00111963806201143
2025-03-09 04:00:00,1434.1405037638979,0.10191179571517858,8765.138005254936,10199.278509018834,86007.1,-0.001082964351155291
2025-03-09 08:00:00,1434.1405037638979,0.10191179571517858,8664.73450411634,10098.875007880239,85021.9,-0.009844176825822726
2025-03-09 12:00:00,1434.1405037638979,0.10191179571517858,8465.823061239456,9899.963565003354,83070.1,-0.019696396155182816
2025-03-09 16:00:00,1434.1405037638979,0.10191179571517858,8421.073591740922,9855.21409550482,82631.0,-0.004520165069771043
2025-03-09 20:00:00,1434.1405037638979,0.10191179571517858,8228.69469496938,9662.835198733277,80743.3,-0.019520519281188475
2025-03-10 00:00:00,1434.1405037638979,0.10191179571517858,8361.699779557257,9795.840283321155,82048.4,0.013764602402130732
2025-03-10 04:00:00,1434.1405037638979,0.10191179571517858,8389.480935069216,9823.621438833114,82321.0,0.0028360155646127705
2025-03-10 08:00:00,1434.1405037638979,0.10191179571517858,8518.878342088778,9953.018845852675,83590.7,0.013172067737468929
2025-03-10 12:00:00,1434.1405037638979,0.10191179571517858,8156.969173145036,9591.109676908934,80039.5,-0.036361748585912235
2025-03-10 16:00:00,1434.1405037638979,0.10191179571517858,8057.533834065736,9491.674337829634,79063.8,-0.010367448859300965
2025-03-10 20:00:00,1434.1405037638979,0.10191179571517858,8009.839113671033,9443.979617434932,78595.8,-0.005024900633665008
2025-03-11 00:00:00,1434.1405037638979,0.10191179571517858,8104.443833633433,9538.584337397331,79524.1,0.010017463378229285
2025-03-11 04:00:00,1434.1405037638979,0.10191179571517858,8196.572096959955,9630.712600723853,80428.1,0.009658483907860393
2025-03-11 08:00:00,1434.1405037638979,0.10191179571517858,8328.07907815082,9762.219581914718,81718.5,0.013654958531415629
2025-03-11 12:00:00,1434.1405037638979,0.10191179571517858,8278.2442100461,9712.384713809997,81229.5,-0.005104870637927861
2025-03-11 16:00:00,1434.1405037638979,0.10191179571517858,8469.186150498057,9903.326654261955,83103.1,0.019659635205806714
2025-03-11 20:00:00,1434.1405037638979,0.10191179571517858,8452.8904543632,9887.030958127098,82943.2,-0.0016454769900823285
2025-03-12 00:00:00,1434.1405037638979,0.10191179571517858,8370.37247337262,9804.512977136517,82133.5,-0.008346082999037274
2025-03-12 04:00:00,1434.1405037638979,0.10191179571517858,8400.98677680546,9835.127280569357,82433.9,0.0031224705912706874
2025-03-12 08:00:00,1434.1405037638979,0.10191179571517858,8459.280323954541,9893.420827718439,83005.9,0.005927076029229372
2025-03-12 12:00:00,1434.1405037638979,0.10191179571517858,8329.587372727407,9763.727876491304,81733.3,-0.013109009864795573
2025-03-12 16:00:00,1434.1405037638979,0.10191179571517858,8450.06749762189,9884.208001385789,82915.5,0.01233956193971486
2025-03-12 20:00:00,1434.1405037638979,0.10191179571517858,8529.191815815153,9963.33231957905,83691.9,0.0080051247588242
2025-03-13 00:00:00,1434.1405037638979,0.10191179571517858,8517.431194589622,9951.57169835352,83576.5,-0.0011803903401294003
2025-03-13 04:00:00,1434.1405037638979,0.10191179571517858,8474.964549315107,9909.105053079005,83159.8,-0.004267330484243104
2025-03-13 08:00:00,1434.1405037638979,0.10191179571517858,8455.621690488368,9889.762194252266,82970.0,-0.0019520288384398121
2025-03-13 12:00:00,1434.1405037638979,0.10191179571517858,8259.32938076136,9693.469884525259,81043.9,-0.019848031314755765
2025-03-13 16:00:00,1434.1405037638979,0.10191179571517858,8174.487810828475,9608.628314592373,80211.4,-0.00875244581595358
2025-03-13 20:00:00,1434.1405037638979,0.10191179571517858,8267.033912517429,9701.174416281327,81119.5,0.009631562243739289
2025-03-14 00:00:00,1434.1405037638979,0.10191179571517858,8346.443583738695,9780.584087502593,81898.7,0.008185572984647616
2025-03-14 04:00:00,1434.1405037638979,0.10191179571517858,8374.968695359375,9809.109199123273,82178.6,0.002916503898486855
2025-03-14 08:00:00,1434.1405037638979,0.10191179571517858,8484.972287654338,9919.112791418236,83258.0,0.011214432428257037
2025-03-14 12:00:00,1434.1405037638979,0.10191179571517858,8635.394098129942,10069.53460189384,84734.0,0.015164845247625847
2025-03-14 16:00:00,1434.1405037638979,0.10191179571517858,8617.141695517354,10051.282199281251,84554.9,-0.0018126361678280078
