ts,open,high,low,close,volume
2025-05-23 04:00:00,111111.1,111191.4,110406.1,110721.9,1277.9841512
2025-05-23 08:00:00,110722.0,111378.0,108856.1,109085.3,1450.33580739
2025-05-23 12:00:00,109083.7,109999.9,107313.9,108940.6,3365.27716534
2025-05-23 16:00:00,108942.4,109812.2,108004.9,108714.5,2307.34852553
2025-05-23 20:00:00,108714.5,108730.1,106800.0,107324.0,1173.2036892
2025-05-24 00:00:00,107324.1,108371.9,106880.0,108370.0,621.50415405
2025-05-24 04:00:00,108370.0,108581.8,107567.7,107600.8,1086.54334731
2025-05-24 08:00:00,107600.8,109488.6,107600.8,109196.0,879.30635175
2025-05-24 12:00:00,109196.0,109279.9,108540.0,108939.3,726.3249004
2025-05-24 16:00:00,108939.3,109221.9,108680.0,108944.4,836.60871648
2025-05-24 20:00:00,108944.3,109120.5,107500.0,107767.2,900.6890302
2025-05-25 00:00:00,107767.3,108258.0,107192.4,108091.3,864.704938
2025-05-25 04:00:00,108091.3,108299.1,107440.1,107682.1,418.53587689
2025-05-25 08:00:00,107682.0,107698.0,106703.2,107250.0,1224.47314117
2025-05-25 12:00:00,107249.8,107743.8,106600.0,106973.3,898.52407517
2025-05-25 16:00:00,106973.3,107937.3,106648.2,107709.4,350.10976318
2025-05-25 20:00:00,107709.3,109315.3,107172.5,109004.9,985.92710566
2025-05-26 00:00:00,109004.9,109850.0,108666.7,109621.9,936.02391967
2025-05-26 04:00:00,109621.9,110214.8,109360.3,110089.0,922.01154662
2025-05-26 08:00:00,110089.1,110179.9,109556.1,109783.9,479.22590811
2025-05-26 12:00:00,109784.0,110411.2,109471.7,110004.9,982.83370016
2025-05-26 16:00:00,110007.1,110450.0,108851.1,109123.5,1616.02629167
2025-05-26 20:00:00,109123.4,109890.0,108932.1,109437.9,389.2052744
2025-05-27 00:00:00,109436.7,109677.9,107505.2,108886.4,1570.03966466
2025-05-27 04:00:00,108886.5,109634.0,108536.9,109539.7,704.02441789
2025-05-27 08:00:00,109540.0,109892.0,109420.8,109588.2,750.51398538
2025-05-27 12:00:00,109588.3,110729.0,108621.2,110145.7,2537.50926573
2025-05-27 16:00:00,110146.2,110512.0,109570.1,109885.1,1215.69342379
2025-05-27 20:00:00,109885.1,109903.0,108600.0,108936.0,647.75165367
2025-05-28 00:00:00,108936.0,109282.0,108400.0,108856.7,681.8198327
2025-05-28 04:00:00,108856.8,109086.8,108629.6,108816.2,556.81824301
2025-05-28 08:00:00,108816.2,109139.3,108250.0,108865.5,895.17337822
2025-05-28 12:00:00,108865.5,109060.0,107036.0,107113.1,1878.66005136
2025-05-28 16:00:00,107113.2,107846.1,106933.4,106934.7,1321.01851333
2025-05-28 20:00:00,106934.1,108048.5,106800.0,107783.9,673.5956862
2025-05-29 00:00:00,107783.9,108485.1,107412.6,108035.9,1010.46314579
2025-05-29 04:00:00,108036.0,108104.0,106930.8,107883.3,869.59034422
2025-05-29 08:00:00,107883.4,108897.5,107683.0,108781.2,1474.55171281
2025-05-29 12:00:00,108781.2,108800.0,106455.0,107034.0,5023.18250237
2025-05-29 16:00:00,107034.0,107180.0,105632.1,105723.5,2823.7540279
2025-05-29 20:00:00,105723.5,106479.2,105311.8,105586.1,756.91996381
2025-05-30 00:00:00,105586.1,106228.5,104600.0,106026.2,1301.12928344
2025-05-30 04:00:00,106026.2,106322.9,104710.5,105031.5,1518.2536951
2025-05-30 08:00:00,105031.6,105985.0,104595.4,105874.7,1074.19060174
2025-05-30 12:00:00,105874.8,105996.8,105043.7,105538.8,1134.54543331
2025-05-30 16:00:00,105538.8,105565.4,103700.1,104636.9,1685.5028177
2025-05-30 20:00:00,104636.8,104894.2,103621.1,103999.9,820.14914504
2025-05-31 00:00:00,104000.0,104299.9,103078.7,103675.4,962.32919295
2025-05-31 04:00:00,103675.5,103921.2,103480.1,103761.3,442.40592446
2025-05-31 08:00:00,103761.2,103822.2,103282.1,103504.7,390.76295317
2025-05-31 12:00:00,103504.8,104850.5,103486.0,104554.2,855.05782557
2025-05-31 16:00:00,104554.2,104795.3,104265.2,104705.3,280.72235493
2025-05-31 20:00:00,104705.9,104907.5,104473.3,104596.8,336.872418
2025-06-01 00:00:00,104596.8,104647.3,103926.4,104380.2,447.45096799
2025-06-01 04:00:00,104380.3,104740.2,104189.7,104284.5,261.11033052
2025-06-01 08:00:00,104284.6,104481.0,103738.3,104084.3,1321.62395296
2025-06-01 12:00:00,104084.4,104808.0,103768.8,104711.9,372.99781822
2025-06-01 16:00:00,104712.0,105299.9,104333.5,105125.8,678.47168935
2025-06-01 20:00:00,105125.9,105874.2,104899.6,105641.5,483.0182326
2025-06-02 00:00:00,105641.6,105740.4,104565.3,104837.9,447.45168684
2025-06-02 04:00:00,104837.8,105452.9,104612.9,105396.8,543.69959625
2025-06-02 08:00:00,105396.8,105945.0,103942.2,104054.6,921.46192521
2025-06-02 12:00:00,104054.7,104699.9,103668.8,104434.0,1159.12039349
2025-06-02 16:00:00,104434.9,104737.7,104031.2,104431.9,505.22144938
2025-06-02 20:00:00,104432.0,105938.1,104432.0,105847.3,1015.28237368
2025-06-03 00:00:00,105848.9,106526.3,105344.8,105490.9,803.89404074
2025-06-03 04:00:00,105490.9,105522.5,105115.7,105184.6,541.67215545
2025-06-03 08:00:00,105184.6,105365.0,104871.7,105291.3,380.17468812
2025-06-03 12:00:00,105291.4,106804.0,105028.0,106630.2,1857.90536252
2025-06-03 16:00:00,106630.2,106688.0,105587.6,106240.7,1140.48512988
2025-06-03 20:00:00,106240.6,106260.0,105258.0,105386.7,602.33179755
2025-06-04 00:00:00,105386.7,105844.9,105129.8,105524.1,497.61533208
2025-06-04 04:00:00,105524.2,105622.7,105250.0,105309.5,499.05163101
2025-06-04 08:00:00,105309.4,105988.0,105100.0,105103.9,552.60019122
2025-06-04 12:00:00,105104.0,105550.0,104181.4,105302.7,1350.64447861
2025-06-04 16:00:00,105302.7,105483.7,104865.1,104909.6,589.57957611
2025-06-04 20:00:00,104908.3,105056.4,104406.5,104680.5,349.93500937
2025-06-05 00:00:00,104688.8,105237.5,104650.6,105038.0,325.31713376
2025-06-05 04:00:00,105038.0,105230.0,104375.8,104525.8,435.43828227
2025-06-05 08:00:00,104525.8,104916.6,104425.4,104810.6,448.41033525
2025-06-05 12:00:00,104810.7,105914.9,103900.0,104539.6,1860.5911515
2025-06-05 16:00:00,104540.1,104604.3,101566.6,101919.5,3874.87415905
2025-06-05 20:00:00,101921.4,102200.1,100400.0,101500.0,2332.1251218
2025-06-06 00:00:00,101499.9,102521.6,101083.0,102496.0,1072.72449473
2025-06-06 04:00:00,102496.0,103477.5,102377.7,103149.0,1307.1058252
2025-06-06 08:00:00,103149.0,103999.9,103149.0,103928.9,910.52369762
2025-06-06 12:00:00,103928.9,105330.8,103506.7,105094.2,1743.93083962
2025-06-06 16:00:00,105094.7,105288.4,104065.7,104228.4,2303.03535391
2025-06-06 20:00:00,104228.5,104626.3,104167.7,104295.5,271.64829762
2025-06-07 00:00:00,104295.5,104929.9,103876.8,104877.5,438.95329041
2025-06-07 04:00:00,104878.9,105323.6,104642.3,104858.8,507.5250206
2025-06-07 08:00:00,104858.8,105267.0,104679.4,105143.5,354.67726484
2025-06-07 12:00:00,105139.9,105799.0,105139.9,105558.3,625.20967442
2025-06-07 16:00:00,105558.4,105888.0,105262.8,105729.9,425.29099044
2025-06-07 20:00:00,105729.9,105916.7,105528.8,105553.6,163.09810248
2025-06-08 00:00:00,105553.6,105790.4,105399.9,105475.8,202.21651214
2025-06-08 04:00:00,105475.9,105644.3,105399.9,105427.7,164.85528656
2025-06-08 08:00:00,105427.7,105738.3,104969.6,105673.4,392.45669514
2025-06-08 12:00:00,105673.4,106158.7,105509.4,105975.1,710.74676095
2025-06-08 16:00:00,105975.0,106366.0,105940.8,106301.8,254.22514298
2025-06-08 20:00:00,106301.8,106499.5,105565.4,105729.1,397.46250805
2025-06-09 00:00:00,105729.2,105973.6,105315.2,105667.6,447.37371158
2025-06-09 04:00:00,105667.7,105729.6,105313.4,105557.7,472.57389485
2025-06-09 08:00:00,105557.6,107815.6,105469.1,107761.7,1584.58221872
2025-06-09 12:00:00,107761.7,108034.8,106857.8,107638.1,1400.73195025
2025-06-09 16:00:00,107638.2,108772.3,107638.1,108570.4,842.36302369
2025-06-09 20:00:00,108569.7,110650.0,108447.8,110267.0,1770.7480874
2025-06-10 00:00:00,110266.9,110311.6,109375.0,109579.3,711.16173127
2025-06-10 04:00:00,109579.4,109738.6,109088.9,109212.0,769.00732097
2025-06-10 08:00:00,109212.0,109858.9,109048.8,109549.4,751.70829065
2025-06-10 12:00:00,109550.2,109888.8,108344.1,109023.9,1233.49538278
2025-06-10 16:00:00,109024.0,110393.0,108521.7,109509.5,703.87441872
2025-06-10 20:00:00,109509.4,110298.6,109243.7,110274.1,515.66955335
2025-06-11 00:00:00,110274.1,110288.9,109542.3,109719.1,333.32285532
2025-06-11 04:00:00,109719.2,109748.3,109367.4,109439.2,401.0768965
2025-06-11 08:00:00,109439.2,109663.9,109182.7,109245.7,320.70661666
2025-06-11 12:00:00,109245.7,110399.9,109011.4,109743.3,1416.61960876
2025-06-11 16:00:00,109743.3,109825.4,108400.0,108749.2,951.07674331
2025-06-11 20:00:00,108743.5,109223.3,108050.1,108645.7,606.45594896
2025-06-12 00:00:00,108645.7,108827.6,107715.3,107864.2,1370.07331163
2025-06-12 04:00:00,107863.7,107999.7,107333.2,107630.9,653.59465747
2025-06-12 08:00:00,107630.8,107848.6,106887.7,106910.1,648.34953141
2025-06-12 12:00:00,106910.2,107821.1,106600.0,107017.6,1124.36438149
2025-06-12 16:00:00,107017.6,108439.0,106680.0,106795.9,2853.4615857
2025-06-12 20:00:00,106795.8,106980.5,105661.4,105663.8,1162.78419862
2025-06-13 00:00:00,105663.8,105697.1,102640.0,104287.7,3830.53484026
2025-06-13 04:00:00,104287.8,104973.5,103785.7,104897.3,1425.61675366
2025-06-13 08:00:00,104897.4,105472.0,104426.6,105037.8,842.99074536
2025-06-13 12:00:00,105039.5,105764.8,104108.6,105431.0,2078.69457772
2025-06-13 16:00:00,105431.1,105977.1,104666.6,105101.9,912.91352033
2025-06-13 20:00:00,105100.6,106188.0,105017.2,106066.1,397.33637471
2025-06-14 00:00:00,106066.1,106219.2,105202.6,105241.2,439.80851974
2025-06-14 04:00:00,105241.2,105433.7,104791.3,105070.9,451.26390575
2025-06-14 08:00:00,105070.8,105139.5,104830.7,105091.0,232.69406181
2025-06-14 12:00:00,105089.1,105129.8,104614.0,104833.1,342.88062096
2025-06-14 16:00:00,104833.1,105060.2,104363.7,104651.4,927.51248044
2025-06-14 20:00:00,104652.0,105491.1,104305.7,105410.9,352.28140174
2025-06-15 00:00:00,105410.9,105677.0,105260.0,105478.4,220.33782456
2025-06-15 04:00:00,105478.4,106140.0,105199.9,105430.1,407.46659043
2025-06-15 08:00:00,105430.2,105498.2,104868.1,104980.0,332.85477492
2025-06-15 12:00:00,104980.0,105839.2,104953.7,105568.0,1075.77342734
2025-06-15 16:00:00,105568.0,105776.9,105066.5,105301.5,700.7269424
2025-06-15 20:00:00,105301.5,105616.0,104500.0,105579.9,483.97195743
2025-06-16 00:00:00,105580.0,105975.8,104972.2,105919.2,504.74009909
2025-06-16 04:00:00,105919.3,107265.8,105867.1,107061.9,1179.39105039
2025-06-16 08:00:00,107061.9,107239.1,106582.6,106896.4,557.95628136
2025-06-16 12:00:00,106896.4,107787.1,106503.6,107436.0,1005.14029492
2025-06-16 16:00:00,107438.1,108899.1,107312.0,108653.9,938.63568268
2025-06-16 20:00:00,108654.0,108974.7,106700.9,106803.8,1159.01886688
2025-06-17 00:00:00,106806.0,107761.7,106127.1,107595.9,929.0229019
2025-06-17 04:00:00,107596.0,107712.5,106480.0,106768.8,587.64374859
2025-06-17 08:00:00,106768.7,106838.6,105504.1,105634.7,1152.87506511
2025-06-17 12:00:00,105634.8,105867.3,104138.3,104244.1,2830.52861168
2025-06-17 16:00:00,104244.1,105353.6,103368.1,104684.1,2846.88785273
2025-06-17 20:00:00,104682.0,104903.7,104204.6,104564.0,571.32099155
2025-06-18 00:00:00,104565.1,105246.6,104366.7,105184.5,527.32832215
2025-06-18 04:00:00,105184.5,105544.2,104715.4,104977.7,763.24371375
2025-06-18 08:00:00,104979.4,105313.6,104180.6,104849.1,671.45583604
2025-06-18 12:00:00,104849.1,105329.7,103812.0,104796.1,1512.42627575
2025-06-18 16:00:00,104796.0,104836.0,103500.0,103820.0,1125.49412693
2025-06-18 20:00:00,103822.1,105140.0,103647.9,104890.1,488.59140389
2025-06-19 00:00:00,104890.0,105225.8,104445.6,105093.0,442.04964592
2025-06-19 04:00:00,105094.2,105224.9,104625.1,104648.1,307.24010724
2025-06-19 08:00:00,104648.0,105078.1,104630.0,104768.0,259.05132013
2025-06-19 12:00:00,104768.1,104916.0,104081.0,104104.1,629.39044686
2025-06-19 16:00:00,104104.1,104838.6,103920.1,104251.2,711.56898146
2025-06-19 20:00:00,104251.2,104916.6,104138.1,104652.4,272.55775985
2025-06-20 00:00:00,104652.1,104822.3,104390.4,104595.3,375.04101955
2025-06-20 04:00:00,104595.4,105809.6,104230.8,105805.8,675.03816548
2025-06-20 08:00:00,105805.9,106520.0,105756.0,105979.8,1156.41709327
2025-06-20 12:00:00,105980.0,106147.4,103882.6,104222.1,1539.99531306
2025-06-20 16:00:00,104224.0,104281.2,102340.7,103308.2,1839.80579894
2025-06-20 20:00:00,103308.2,103831.1,102956.2,103304.6,771.53068117
2025-06-21 00:00:00,103304.6,103702.0,103127.5,103492.8,293.77766713
2025-06-21 04:00:00,103492.8,103600.0,103291.8,103468.1,847.20090755
2025-06-21 08:00:00,103468.1,103991.6,103461.3,103880.0,527.87968891
2025-06-21 12:00:00,103879.9,103966.1,103290.6,103566.1,1056.45718758
2025-06-21 16:00:00,103566.1,103657.2,102207.7,102256.3,504.88588738
2025-06-21 20:00:00,102254.4,102898.9,100866.0,102124.4,1774.62887476
2025-06-22 00:00:00,102126.3,103396.6,101822.3,102384.9,1117.36335192
2025-06-22 04:00:00,102384.9,102954.0,102232.9,102442.1,1092.59406599
2025-06-22 08:00:00,102442.1,102820.0,102072.6,102739.2,502.62349125
2025-06-22 12:00:00,102739.3,102830.0,98900.4,98911.3,3973.68806288
2025-06-22 16:00:00,98911.2,100375.9,98680.0,98884.1,1722.61470985
2025-06-22 20:00:00,98884.1,101030.3,98188.4,100949.2,1838.20657374
2025-06-23 00:00:00,100948.1,101606.0,100474.6,101163.1,869.29622562
2025-06-23 04:00:00,101163.2,102156.3,100974.0,101935.7,841.73245102
2025-06-23 08:00:00,101935.7,102085.9,101107.1,101297.9,761.66988068
2025-06-23 12:00:00,101298.0,102625.0,100808.0,101431.5,2084.85215137
2025-06-23 16:00:00,101431.6,103323.0,99636.6,103160.9,2389.018712
2025-06-23 20:00:00,103167.5,106052.1,102880.8,105356.0,2697.37104042
2025-06-24 00:00:00,105355.9,105514.4,104706.8,104920.0,1860.9313444
2025-06-24 04:00:00,104919.4,105827.4,104702.3,104935.0,1429.82847258
2025-06-24 08:00:00,104934.7,105568.5,104625.1,105175.3,739.04759153
2025-06-24 12:00:00,105175.3,105739.0,104804.1,105238.1,1344.87408049
2025-06-24 16:00:00,105241.8,106290.8,105182.8,105650.0,907.67521677
2025-06-24 20:00:00,105648.0,106128.1,105442.1,106094.1,494.86277725
2025-06-25 00:00:00,106094.2,106808.8,105820.1,106237.9,879.892208
2025-06-25 04:00:00,106237.9,106710.0,106000.0,106600.0,607.5918038
2025-06-25 08:00:00,106600.1,107228.0,106340.1,107191.2,1654.78981625
2025-06-25 12:00:00,107191.2,108130.0,106737.5,107034.6,1899.64046811
2025-06-25 16:00:00,107034.5,107900.0,106912.1,107757.5,1020.83593385
2025-06-25 20:00:00,107754.9,108000.0,107075.0,107335.5,520.78783838
2025-06-26 00:00:00,107335.6,108290.0,107095.2,107858.9,626.34050012
2025-06-26 04:00:00,107860.0,108086.0,107519.9,107812.7,428.29416049
2025-06-26 08:00:00,107812.7,108196.3,107124.8,107340.2,1181.43589343
2025-06-26 12:00:00,107340.3,107766.6,106546.8,107316.0,1440.95587644
2025-06-26 16:00:00,107316.0,107684.8,107012.0,107544.0,644.04811231
2025-06-26 20:00:00,107541.3,108007.0,106826.5,106962.8,597.37075587
2025-06-27 00:00:00,106962.9,107500.0,106437.3,107475.9,562.3901137
2025-06-27 04:00:00,107476.0,107742.0,106850.6,106866.6,936.47846197
2025-06-27 08:00:00,106866.7,107164.8,106681.5,106999.4,718.9630139
2025-06-27 12:00:00,106999.4,107457.8,106377.0,107312.9,1421.45585977
2025-06-27 16:00:00,107313.0,107727.9,106450.0,106811.3,947.2321715
2025-06-27 20:00:00,106811.5,107278.0,106800.0,107054.0,341.13156663
2025-06-28 00:00:00,107054.5,107343.0,106806.4,107292.0,299.09102604
2025-06-28 04:00:00,107292.1,107504.6,107173.1,107486.2,389.24764501
2025-06-28 08:00:00,107486.2,107504.1,107227.9,107367.8,705.92257461
2025-06-28 12:00:00,107367.9,107550.0,107052.9,107451.5,288.10592104
2025-06-28 16:00:00,107451.6,107552.4,107224.3,107224.3,207.41588088
2025-06-28 20:00:00,107224.4,107382.0,107156.0,107302.7,108.0136777
2025-06-29 00:00:00,107302.7,107512.0,107169.2,107214.5,181.40692654
2025-06-29 04:00:00,107214.5,107425.6,107210.0,107413.9,167.44561751
2025-06-29 08:00:00,107413.9,108499.0,107406.5,108479.4,738.65454837
2025-06-29 12:00:00,108479.3,108539.0,107650.0,107744.1,992.31679944
2025-06-29 16:00:00,107744.0,107787.4,107303.0,107400.0,401.27868678
2025-06-29 20:00:00,107400.0,108440.0,107236.0,108361.5,445.17272807
2025-06-30 00:00:00,108361.5,108800.0,108250.2,108506.0,569.7890654
2025-06-30 04:00:00,108506.0,108542.0,107464.7,107621.0,664.4624399
2025-06-30 08:00:00,107620.9,107965.8,107395.1,107662.3,446.37906419
2025-06-30 12:00:00,107662.3,107887.7,106736.9,107575.1,1384.6804649
2025-06-30 16:00:00,107575.0,107809.5,107121.2,107736.1,582.46165357
2025-06-30 20:00:00,107736.1,107771.4,106918.2,107140.0,385.65150814
2025-07-01 00:00:00,107140.1,107547.9,107026.0,107196.9,310.55933978
2025-07-01 04:00:00,107196.8,107216.7,106621.1,107184.1,640.04284006
2025-07-01 08:00:00,107184.1,107184.1,106315.7,106614.1,673.5901983
2025-07-01 12:00:00,106614.1,107184.0,105633.3,105961.9,2060.12094129
2025-07-01 16:00:00,105962.0,106289.4,105386.6,105392.6,620.78438154
2025-07-01 20:00:00,105392.7,106106.0,105239.2,105688.1,373.17548079
2025-07-02 00:00:00,105688.1,106211.6,105100.0,106190.0,539.80037178
2025-07-02 04:00:00,106190.0,107188.5,106131.3,107080.1,860.97607678
2025-07-02 08:00:00,107080.9,107843.8,107080.9,107479.9,950.69459991
2025-07-02 12:00:00,107480.0,108770.0,107181.8,108745.3,1728.01776781
2025-07-02 16:00:00,108745.3,109750.0,108654.2,109675.9,1881.0782715
2025-07-02 20:00:00,109675.8,109675.9,108727.2,108838.9,357.78915697
2025-07-03 00:00:00,108838.9,109121.9,108526.1,108638.0,421.84340838
2025-07-03 04:00:00,108638.0,109560.8,108564.0,109273.9,575.5750245
2025-07-03 08:00:00,109273.9,110278.0,109273.9,109598.6,1013.05084601
2025-07-03 12:00:00,109598.6,110529.0,108758.0,109128.2,1867.93986726
2025-07-03 16:00:00,109128.3,109913.0,109020.5,109796.7,485.06299719
2025-07-03 20:00:00,109796.7,110000.0,109536.1,109593.4,210.78423576
2025-07-04 00:00:00,109593.5,109777.8,109105.4,109240.1,396.67563379
2025-07-04 04:00:00,109240.1,109327.5,108702.9,108703.0,465.70074873
2025-07-04 08:00:00,108703.0,109113.5,108529.0,108897.9,455.6952912
2025-07-04 12:00:00,108898.0,108976.0,107507.3,107592.2,1124.931821
2025-07-04 16:00:00,107592.1,107925.9,107255.7,107483.9,532.4547404
2025-07-04 20:00:00,107484.0,108278.9,107444.0,107985.4,247.94426677
2025-07-05 00:00:00,107985.5,108280.0,107750.1,108156.2,265.57729953
2025-07-05 04:00:00,108156.3,108432.7,107986.9,108057.8,337.90061342
2025-07-05 08:00:00,108057.9,108222.0,107869.5,108104.1,176.96400307
2025-07-05 12:00:00,108104.1,108234.0,107962.0,108057.9,124.95430593
2025-07-05 16:00:00,108058.0,108173.3,107849.8,108143.9,189.21645921
2025-07-05 20:00:00,108144.0,108225.7,107988.4,108199.7,153.93208644
2025-07-06 00:00:00,108199.8,108263.4,108002.9,108038.3,196.77037678
2025-07-06 04:00:00,108038.4,108217.9,107945.8,108029.6,214.76647821
2025-07-06 08:00:00,108029.5,108139.0,107804.1,108079.7,222.8393324
2025-07-06 12:00:00,108079.8,109134.4,108040.0,108909.9,656.96794273
2025-07-06 16:00:00,108910.0,108964.0,108281.6,108544.9,253.67990377
2025-07-06 20:00:00,108545.0,109719.6,108534.0,109202.6,485.58918161
2025-07-07 00:00:00,109202.6,109707.9,108676.7,109393.1,458.51746317
2025-07-07 04:00:00,109393.1,109460.0,108668.0,109068.0,464.44322532
2025-07-07 08:00:00,109068.0,109094.8,108580.7,108653.1,302.87182763
2025-07-07 12:00:00,108653.1,108685.4,107966.0,108301.9,755.0241396
2025-07-07 16:00:00,108300.7,108506.7,107506.5,108054.0,528.50729153
2025-07-07 20:00:00,108055.0,108303.0,107777.5,108262.1,173.26433068
2025-07-08 00:00:00,108262.1,108527.5,107421.4,107900.0,530.27291206
2025-07-08 04:00:00,107900.1,108488.0,107742.1,108483.9,300.00448019
2025-07-08 08:00:00,108483.9,109000.0,108216.1,108755.9,435.8070174
2025-07-08 12:00:00,108756.0,109218.8,108210.0,108264.9,766.53361896
2025-07-08 16:00:00,108266.0,109154.0,108097.6,108766.1,606.23394897
2025-07-08 20:00:00,108766.1,108976.8,108612.0,108926.0,195.62169712
2025-07-09 00:00:00,108926.0,109142.7,108336.0,108373.1,363.40050722
2025-07-09 04:00:00,108373.1,108949.4,108333.4,108721.9,468.97723454
2025-07-09 08:00:00,108721.9,109138.0,108560.6,109066.0,350.24200691
2025-07-09 12:00:00,109066.0,109790.0,108500.0,109079.9,1125.36047086
2025-07-09 16:00:00,109080.0,112000.0,109032.3,111751.8,2002.1780474
2025-07-09 20:00:00,111751.8,111951.3,110556.0,111239.3,1099.96506882
2025-07-10 00:00:00,111239.3,111587.9,110888.0,111080.9,994.10349198
2025-07-10 04:00:00,111080.8,111440.0,110955.1,111225.1,655.05185959
2025-07-10 08:00:00,111225.2,111408.9,110880.0,111035.9,489.14963374
2025-07-10 12:00:00,111036.0,111416.0,110504.4,111412.0,1298.82511866
2025-07-10 16:00:00,111412.0,113800.0,111336.0,113290.0,2923.17640435
2025-07-10 20:00:00,113288.1,117548.2,113260.0,116015.9,3507.68643206
2025-07-11 00:00:00,116016.0,116985.5,115208.1,116899.1,1171.09561125
2025-07-11 04:00:00,116899.1,118409.0,116480.0,117537.9,2530.03366611
2025-07-11 08:00:00,117537.8,118868.0,117533.4,117814.0,1085.13841063
2025-07-11 12:00:00,117814.1,118250.0,116726.8,116921.2,1306.0980288
2025-07-11 16:00:00,116921.3,118158.0,116608.9,118107.3,1331.02937269
2025-07-11 20:00:00,118107.2,118107.2,117156.1,117542.3,613.72627137
2025-07-12 00:00:00,117542.2,117850.0,117140.9,117782.9,416.31926628
2025-07-12 04:00:00,117784.0,118072.7,117510.0,117745.9,746.78777615
2025-07-12 08:00:00,117746.0,118230.5,117629.4,117818.0,1368.54587953
2025-07-12 12:00:00,117818.0,117871.9,116916.6,117112.0,2203.12969941
2025-07-12 16:00:00,117112.1,117650.0,117052.2,117568.0,306.11144113
2025-07-12 20:00:00,117568.0,117568.7,117005.0,117437.1,206.37455223
2025-07-13 00:00:00,117438.0,117826.0,117222.5,117752.2,243.34943843
2025-07-13 04:00:00,117752.2,118067.8,117676.0,117999.9,251.44427758
2025-07-13 08:00:00,118000.0,118139.5,117698.7,118086.9,264.65260467
2025-07-13 12:00:00,118086.9,119449.9,117992.0,118678.1,1466.31610951
2025-07-13 16:00:00,118678.1,119500.0,118370.0,118970.1,527.62750522
2025-07-13 20:00:00,118970.1,119383.7,118248.4,119096.0,432.46799981
2025-07-14 00:00:00,119095.9,121656.4,118906.5,120780.7,1835.89967813
2025-07-14 04:00:00,120780.8,123226.0,120560.0,122744.0,2330.04234908
2025-07-14 08:00:00,122745.9,122763.9,121360.1,121461.2,1071.57051628
2025-07-14 12:00:00,121461.1,122115.9,119600.1,119882.0,1666.56972214
2025-07-14 16:00:00,119881.9,120524.0,119226.6,119938.1,1785.98155978
2025-07-14 20:00:00,119939.2,120448.0,119520.0,119848.7,355.72121622
2025-07-15 00:00:00,119848.7,119950.0,116846.1,117158.1,3058.53618836
2025-07-15 04:00:00,117158.1,117750.7,116285.8,116790.0,2029.67136783
2025-07-15 08:00:00,116789.9,117216.6,116268.0,117115.1,1172.95240087
2025-07-15 12:00:00,117115.1,118450.0,115726.7,116385.7,3030.88780317
2025-07-15 16:00:00,116385.7,117726.7,116007.5,116404.0,1401.05162401
2025-07-15 20:00:00,116403.9,117966.0,116180.6,117752.7,694.53821305
2025-07-16 00:00:00,117752.6,118204.9,117018.2,117480.1,670.09728506
2025-07-16 04:00:00,117480.1,118301.7,117276.0,118195.1,535.30660437
2025-07-16 08:00:00,118195.1,119299.9,118117.4,118769.9,709.18242479
2025-07-16 12:00:00,118769.9,119814.2,118176.6,119106.0,1745.22418029
2025-07-16 16:00:00,119106.3,119948.7,118461.9,119241.5,969.49363426
2025-07-16 20:00:00,119241.5,120069.3,118404.4,118629.7,685.31456064
2025-07-17 00:00:00,118629.7,119183.8,117677.1,118120.1,958.79563711
2025-07-17 04:00:00,118120.0,118785.7,117854.3,118327.7,791.40586131
2025-07-17 08:00:00,118327.7,119224.0,117958.6,117978.0,717.76523258
2025-07-17 12:00:00,117978.1,119100.0,117444.0,118875.9,1232.4219165
2025-07-17 16:00:00,118876.0,119870.6,118327.7,118963.9,740.8487533
2025-07-17 20:00:00,118964.0,120941.8,118385.1,119178.0,1142.18082204
2025-07-18 00:00:00,119178.0,120776.0,119005.4,120219.4,872.96064135
2025-07-18 04:00:00,120219.5,120822.7,119290.0,119352.0,1343.16921046
2025-07-18 08:00:00,119351.8,119470.5,118375.7,119168.0,1276.48576196
2025-07-18 12:00:00,119168.1,119515.1,117292.6,117844.4,1618.10246846
2025-07-18 16:00:00,117844.5,118057.9,117122.6,117368.1,1020.90764653
2025-07-18 20:00:00,117368.1,118033.2,116811.0,117934.0,661.96857581
2025-07-19 00:00:00,117934.1,118417.2,117614.2,118361.0,493.09056167
2025-07-19 04:00:00,118361.1,118400.9,118034.8,118172.1,1073.10532499
2025-07-19 08:00:00,118172.0,118492.0,117941.1,118327.9,464.68217012
2025-07-19 12:00:00,118328.0,118333.0,117633.9,118052.1,343.84141203
2025-07-19 16:00:00,118052.1,118162.0,117569.3,118005.9,276.77295439
2025-07-19 20:00:00,118005.8,118148.0,117267.9,117838.2,265.56145998
2025-07-20 00:00:00,117838.3,118166.9,117648.3,117969.5,274.34913161
2025-07-20 04:00:00,117969.5,118218.3,117756.7,118017.8,287.28258826
2025-07-20 08:00:00,118017.7,118287.0,117822.1,117889.9,561.22819978
2025-07-20 12:00:00,117890.0,118811.8,117715.9,118683.9,959.04432626
2025-07-20 16:00:00,118683.9,118865.9,117948.6,118160.1,436.75128436
2025-07-20 20:00:00,118160.1,118268.0,116462.0,117260.1,950.78744495
2025-07-21 00:00:00,117260.1,118613.9,116520.0,118398.0,710.61140061
2025-07-21 04:00:00,118398.0,119669.0,118164.2,119365.2,951.09070389
